bsr,basin,bsr_crosswalk_status,species,life_stage,LS_corrected_score_source,species_aggregate_score,fish_use_score,LS_corrected_score,life_stage_fish_use_normalization_max,bsr_match_review_required,input_review_status,population_priority,limiting_factor,vulnerability_rank_min,vulnerability_rank_max,vulnerability_score_min,vulnerability_score_max,vulnerability_score,source_vulnerability_rows,source_life_stages,vulnerability_review_flag,uncertainty_notes,condition_score_raw_1_5,condition_score_source,condition_score,n,any_flag,risk_component
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Predation,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,"Spawning, Incubation, Emergence",No,"uncertainty, no data",2.29,0.39025,0.32927500000000004,3,False,0.005246550972443294
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,"Spawning, Incubation, Emergence",No,,2.55,0.44875,0.39362499999999995,5,False,0.02024748731595702
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,"Spawning, Incubation, Emergence",No,,2.77,0.49825,0.448075,5,False,0.02986639187475129
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,"Spawning, Incubation, Emergence",No,,1.59,0.23275,0.15602500000000002,3,False,0.0032774252636291286
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Water Quality,8,8,0.505,0.505,0.505,1,"Spawning, Incubation, Emergence",No,,1.26,0.1585,0.07435,3,False,0.0026931164693593315
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,1.03,0.69,0.7206,0.28690807799442897,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,"Spawning, Incubation, Emergence",No,,1.0,0.1,0.01,3,False,0.0004129426979705531
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Winter Rearing,No,,1.44,0.199,0.11889999999999998,3,False,0.00174600368085953
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Winter Rearing,No,,3.11,0.57475,0.532225,3,False,0.010855759227019498
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Winter Rearing,No,,2.71,0.48475,0.43322499999999997,3,False,0.0014123341872264228
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Winter Rearing,No,,3.0,0.55,0.505,5,False,0.01895458117787505
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Winter Rearing,No,,2.93,0.53425,0.487675,5,False,0.004375587768603263
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Winter Rearing,No,,2.08,0.343,0.27730000000000005,3,False,0.006448080183048151
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Winter Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.012525748980302424
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Winter Rearing,No,,2.49,0.43525,0.3787750000000001,5,False,0.0023166620573020305
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Winter Rearing,No,,2.71,0.48475,0.43322499999999997,3,True,0.0051243983784321516
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Winter Rearing,No,,2.29,0.39025,0.32927500000000004,3,False,0.00577574293672901
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Winter Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.011401497711898127
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Winter Rearing,No,,2.77,0.49825,0.448075,5,False,0.0155381997115002
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Winter Rearing,No,,1.59,0.23275,0.15602500000000002,3,False,6.301845403899728e-05
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Winter Rearing,No,,1.26,0.1585,0.07435,3,False,0.0019412213987266213
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.69,0.7206,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,1,1,1.0,1.0,1.0,1,Winter Rearing,No,,1.0,0.1,0.01,3,False,0.00040389972144846796
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Summer Rearing,No,,1.44,0.199,0.11889999999999998,3,False,0.005005226323119777
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Summer Rearing,No,,3.11,0.57475,0.532225,3,False,0.01965266756615599
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Summer Rearing,No,,2.71,0.48475,0.43322499999999997,3,False,0.029437276723537603
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Summer Rearing,No,,3.0,0.55,0.505,5,False,0.03170316852367688
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,2.93,0.53425,0.487675,5,False,0.005399744080779947
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,2.08,0.343,0.27730000000000005,3,False,0.014540870473537608
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.008428947597493035
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,2.49,0.43525,0.3787750000000001,5,False,0.0022354583043175504
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Summer Rearing,No,,2.71,0.48475,0.43322499999999997,3,True,0.007036889362813369
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,2.29,0.39025,0.32927500000000004,3,False,0.010456086350974931
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Riparian Condition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Summer Rearing,No,,2.55,0.44875,0.39362499999999995,5,False,0.010464230066155988
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,2.77,0.49825,0.448075,5,False,0.025812677141364905
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,1.59,0.23275,0.15602500000000002,3,False,0.011408513231197775
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Summer Rearing,No,,1.26,0.1585,0.07435,3,False,0.0035142801183844006
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,1.05,0.69,0.7206,0.2924791086350975,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,1.0,0.1,0.01,3,False,7.311977715877445e-06
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,1.44,0.199,0.11889999999999998,3,False,0.000717575457620374
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,3.11,0.57475,0.532225,3,False,0.0014822561554914443
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,1,2,0.9292857142857143,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,2.71,0.48475,0.43322499999999997,3,False,0.0033185759052924793
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,5,8,0.505,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,3.0,0.55,0.505,5,False,0.002774184241941902
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,8,13,0.15142857142857147,0.505,0.505,2,Adult Migration & Holding | Juvenile Emigration,No,,2.93,0.53425,0.487675,5,False,0.0018865143628133709
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,2,Adult Migration & Holding | Juvenile Emigration,No,,2.08,0.343,0.27730000000000005,3,False,0.0018237468165539202
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,6,7,0.5757142857142857,0.6464285714285714,0.6464285714285714,2,Adult Migration & Holding | Juvenile Emigration,No,,2.55,0.44875,0.39362499999999995,5,False,0.0019491329461798644
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,9,14,0.08071428571428574,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.49,0.43525,0.3787750000000001,5,False,0.001260071229606049
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,11,12,0.2221428571428571,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,2.71,0.48475,0.43322499999999997,3,True,0.0009718686579785116
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Predation,2,13,0.15142857142857147,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.29,0.39025,0.32927500000000004,3,False,0.002343938780839634
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Riparian Condition,7,9,0.4342857142857143,0.5757142857142857,0.5757142857142857,2,Adult Migration & Holding | Juvenile Emigration,No,,2.55,0.44875,0.39362499999999995,5,False,0.0017359128780342222
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,1,6,0.6464285714285714,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,2.77,0.49825,0.448075,5,False,0.00343232938718663
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,2,Adult Migration & Holding | Juvenile Emigration,No,,1.59,0.23275,0.15602500000000002,3,False,1.1951775766016726e-05
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Water Quality,5,12,0.2221428571428571,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,1.26,0.1585,0.07435,3,False,0.00040843682849184244
UGR14,Upper Grande Ronde,exact_identifier,Steelhead,Migration,0.11,0.69,0.7206,0.030640668523676882,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,11,14,0.08071428571428574,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,1.0,0.1,0.01,3,False,2.2433346597691997e-05
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Altered Flow Timing,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Spawning/Rearing (fluvial) & Resident,No,,1.44,0.199,0.11889999999999998,3,False,0.006680353680859531
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Altered Primary Productivity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Spawning/Rearing (fluvial) & Resident,No,,3.11,0.57475,0.532225,3,False,0.015938793891762837
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Anthropogenic Barriers,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Spawning/Rearing (fluvial) & Resident,No,,2.71,0.48475,0.43322499999999997,3,False,0.05844038028253084
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Spawning/Rearing (fluvial) & Resident,No,,3.0,0.55,0.505,5,False,0.16087093513728612
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Decreased Sediment Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Spawning/Rearing (fluvial) & Resident,No,,2.93,0.53425,0.487675,5,False,0.1297615265419817
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Decreased Water Quantity,8,8,0.505,0.505,0.505,1,Spawning/Rearing (fluvial) & Resident,No,,2.08,0.343,0.27730000000000005,3,False,0.05195783231197773
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Spawning/Rearing (fluvial) & Resident,No,,2.55,0.44875,0.39362499999999995,5,False,0.0427708883804218
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Increased Sediment Quantity,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Spawning/Rearing (fluvial) & Resident,No,,2.49,0.43525,0.3787750000000001,5,False,0.09084721677278156
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Non-Native Species Interactions and Competition,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,2.71,0.48475,0.43322499999999997,3,True,0.14937315274572224
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Spawning/Rearing (fluvial) & Resident,No,,2.29,0.39025,0.32927500000000004,3,False,0.05305716959808994
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Riparian Condition,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Spawning/Rearing (fluvial) & Resident,Yes,,2.55,0.44875,0.39362499999999995,5,False,0.11506412166732988
UGR14,Upper Grande Ronde,exact_identifier,Bull Trout,Spawning & Resident,2.22,1.73,0.7206,0.6183844011142062,3.59,False,Exact BSR identifier,0.6,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Spawning/Rearing (fluvial) & Resident,No,,2.77,0.49825,0.448075,5,False,0.09571224341424593
